no_paths,no_points,width,height,elongation,length,area,roundness,drawing
4,272,214,363,1.6930232558139535,733.493913802273,16615.500000000004,0.38808803158957944,tree
14,512,299,289,1.0344827586206897,499.9999159245647,16157.49999999999,0.8121648059384484,bicycle
13,809,264,384,1.4528301886792452,906.8774167197092,45133.49999999991,0.6896229455149563,guitar
11,340,224,352,1.568888888888889,692.3217365989307,13926.5,0.3651202440831622,pencil
17,757,325,309,1.0516129032258064,769.1387502236026,43701.999999999985,0.928328732139959,clock
6,385,361,244,1.4775510204081632,813.762110569963,39599.499999999985,0.7514578690796648,car
5,327,298,223,1.3348214285714286,839.9972795006929,35354.50000000003,0.6296494156106063,fish
11,307,360,296,1.2154882154882154,827.8092872539547,48694.50000000002,0.8929542032398199,house
1,308,310,321,1.0353697749196142,696.2895475983637,33902.000000000015,0.8787299564062981,tree
6,158,339,266,1.2734082397003745,713.3556910189297,30910.999999999978,0.7633270601718137,bicycle
4,264,347,274,1.2654545454545454,714.632956720882,28394.499999999985,0.6986795119920625,guitar
6,213,317,329,1.0377358490566038,716.1863825138245,29405.500000000004,0.7204209175439161,pencil
7,220,268,260,1.0306513409961686,567.5211655203275,24964.500000000007,0.974021649866039,clock
11,906,400,305,1.3104575163398693,1030.1540073154713,70383.00000000003,0.8334380532895822,car
13,295,334,194,1.7179487179487178,513.7171162760865,13907.500000000007,0.6622330643131286,fish
26,811,370,378,1.0215633423180592,1213.746214163421,101024.5000000001,0.8617490178341541,house
12,1100,378,394,1.04221635883905,1199.725705104844,98942.99999999996,0.8638354251786617,tree
26,1175,322,306,1.0521172638436482,877.4437320206091,54280.499999999985,0.8859621157046449,bicycle
14,580,368,224,1.64,728.1858372160339,24991.50000000016,0.5922672678372083,guitar
5,297,253,185,1.3655913978494623,346.1546636114226,3633.4999999999964,0.3810611330031097,pencil
24,674,319,317,1.0062893081761006,689.6778424453104,37020.5,0.9780467114278178,clock
10,2209,249,222,1.1210762331838564,418.98058389707865,10104.499999999989,0.7233306981205203,car
5,1450,305,236,1.2911392405063291,545.3754246971083,14649.999999999996,0.6189511302544995,fish
9,1241,257,271,1.054263565891473,621.6561390810033,25707.499999999964,0.8359287359984569,house
4,1306,324,337,1.04,907.5065557184421,53073.00000000005,0.8098115361689925,tree
11,1821,262,270,1.0304182509505704,534.6535102642472,17693.499999999993,0.7778193972293744,bicycle
5,1439,296,318,1.0740740740740742,739.4780599445007,31954.000000000004,0.7343185656885708,guitar
6,825,210,288,1.3696682464454977,485.47359834107885,7090.499999999977,0.37805544057143453,pencil
23,2897,278,270,1.029520295202952,564.506006858071,24973.5,0.9848093001208067,clock
5,664,378,301,1.2549668874172186,1020.3416847804191,68301.99999999997,0.8244266566776525,car
6,430,356,242,1.4691358024691359,645.7390869839807,22772.499999999865,0.6862880300009557,fish
6,449,339,340,1.0029411764705882,856.6364185180677,49506.5,0.8477719053488066,house
3,372,281,380,1.351063829787234,1006.2654779735083,65632.5,0.8145235850722261,tree
16,719,347,343,1.0116279069767442,950.2085505458369,61365.99999999999,0.8540824766505848,bicycle
16,1250,269,343,1.2740740740740741,817.7048551413177,36979.999999999985,0.6949981012005979,guitar
6,404,305,327,1.0718954248366013,781.0771301459608,15713.000000000156,0.3236541132435999,pencil
15,371,348,346,1.005763688760807,833.949298011658,54616.000000000044,0.9868484401170273,clock
7,1336,354,254,1.392156862745098,742.1865592452574,30117.999999999993,0.6870839799851693,car
6,916,251,202,1.2413793103448276,546.9365062913942,20098.99999999999,0.8443266355285705,fish
21,1156,334,223,1.4955357142857142,772.5158481660847,42330.50000000006,0.8913504064368278,house
10,999,330,303,1.0888157894736843,999.7879901847025,69895.50000000001,0.8787053060790387,tree
12,1234,325,263,1.2348484848484849,812.7734344960421,41920.500000000065,0.797438716864968,bicycle
16,1146,229,312,1.3608695652173912,733.5028011064261,30656.5,0.7160261465437217,guitar
11,871,223,305,1.3660714285714286,619.2811822333817,16534.49999999998,0.5417827377103255,pencil
8,622,300,268,1.1189591078066914,707.3111963771772,38579.49999999997,0.9690482312705112,clock
6,520,342,289,1.1827586206896552,688.3402502126372,25633.50000000001,0.679847401809713,car
2,238,288,234,1.2297872340425533,551.023708871513,19550.999999999978,0.8091671969868208,fish
4,306,305,305,1.0,584.5295915041931,23618.500000000004,0.8686586974048084,house
2,417,305,356,1.1666666666666667,807.1771144020545,47677.50000000001,0.9195718302584766,tree
10,409,307,260,1.1800766283524904,616.9482682697386,23586.000000000036,0.7786936965894384,bicycle
14,813,395,289,1.3655172413793104,862.5946813859616,43473.000000000065,0.7342026084715474,guitar
4,293,294,250,1.1752988047808766,547.8624790298138,7798.000000000012,0.32647503585652077,pencil
9,390,301,252,1.1936758893280632,612.6992144674778,27925.499999999993,0.9347945565558762,clock
17,291,332,311,1.0673076923076923,660.4006398911555,22451.500000000025,0.6469046234134012,car
19,496,321,266,1.205992509363296,625.3783956753762,23520.999999999985,0.7557530314513832,fish
29,258,349,331,1.0542168674698795,735.3868682503198,29678.99999999998,0.6896478505175238,house
18,447,307,364,1.1850649350649352,978.5931734870114,67892.0,0.8908900383993192,tree
47,547,315,348,1.1044303797468353,835.4271166407209,47903.000000000015,0.8624927265272542,bicycle
13,175,367,292,1.2559726962457338,835.6182781745731,37494.499999999985,0.6747790156022239,guitar
13,85,342,348,1.0174927113702623,600.0952890803007,6145.500000000096,0.21445029704845486,pencil
53,339,305,284,1.0736842105263158,697.344335250715,38192.50000000002,0.9869460122972435,clock
3,272,308,263,1.1704545454545454,599.9106195593888,24318.49999999998,0.8491287544565851,car
3,83,302,288,1.0484429065743945,630.1302892950821,23032.99999999999,0.7289532218104023,fish
13,170,336,362,1.0771513353115727,932.0548774635869,57766.000000000364,0.8356014655228748,house
8,161,263,319,1.2121212121212122,755.9998299907083,35220.0,0.7743830171607698,tree
9,127,282,306,1.0848056537102473,589.2921121664989,24642.000000000015,0.8917118977351034,bicycle
8,256,335,266,1.2584269662921348,615.0349981346177,20986.49999999992,0.6971885086354143,guitar
6,135,360,210,1.7109004739336493,562.2299033323346,13023.500000000015,0.5177375890116341,pencil
14,106,317,298,1.0635451505016722,744.7972964650417,37637.499999999985,0.8526179067137786,clock
5,201,367,284,1.2912280701754386,831.6665820115193,42865.00000000003,0.778778924485821,car
9,148,385,280,1.3736654804270463,757.1687995076903,26604.99999999993,0.5831599737274695,fish
10,156,339,320,1.0591900311526479,778.4247856050179,42519.00000000001,0.8817786806852717,house
9,213,285,348,1.2202797202797202,779.3159095863883,41240.50000000004,0.853309736960632,tree
11,189,340,315,1.0791139240506329,771.8290649751871,37841.50000000005,0.7982445265496703,bicycle
19,534,395,322,1.2260061919504643,877.6404994735009,34429.00000000016,0.5616955210889596,guitar
11,122,371,310,1.1961414790996785,688.9670403457352,13574.000000000007,0.359352620910589,pencil
7,54,318,336,1.0564263322884013,678.6205355745657,30411.499999999993,0.8298387494505586,clock
6,514,326,292,1.1160409556313993,555.8416893155122,18714.00000000002,0.7611570176542649,car
6,368,298,243,1.2254098360655739,482.5235347223766,14207.499999999989,0.7668148726280775,fish
5,344,308,306,1.006514657980456,700.5947029754161,32969.50000000001,0.8440895547794776,house
3,158,328,342,1.0425531914893618,851.4236202070867,51737.499999999985,0.8968584720663507,tree
16,328,293,291,1.0068493150684932,463.8568448786382,13692.000000000007,0.7996663389001083,bicycle
8,534,370,301,1.228476821192053,821.6206408413717,32435.000000000025,0.6037832823696193,guitar
9,360,305,339,1.1111111111111112,602.7068328614795,12960.000000000033,0.44833499103510566,pencil
10,297,332,296,1.121212121212121,795.4296849845373,49426.499999999985,0.9816713878277381,clock
8,348,325,202,1.6059113300492611,570.6273519525125,19101.000000000007,0.7371583661346877,car
9,530,356,213,1.6682242990654206,719.8210969489555,29842.000000000047,0.7237501186333011,fish
13,606,335,282,1.187279151943463,905.8237936110663,58160.00000000011,0.8907315046532638,house
12,665,395,357,1.106145251396648,1284.006464794845,115908.00000000004,0.8834639962626412,tree
19,1082,398,249,1.596,912.7314133807993,49236.99999999998,0.742703468136981,bicycle
15,976,394,246,1.5991902834008098,919.1713148376853,39560.99999999977,0.58841562924465,guitar
8,327,215,308,1.4305555555555556,570.8967920407231,7622.500000000018,0.293894928426878,pencil
23,832,372,290,1.2817869415807561,870.975927624986,52759.00000000011,0.8739651503921934,clock
12,469,306,211,1.4481132075471699,755.9713238888252,38388.0,0.8441015670790186,car
4,281,245,189,1.2947368421052632,432.83174853582057,8708.000000000016,0.5841038464882535,fish
20,762,292,228,1.279475982532751,668.6579442875487,23019.0,0.6469761918924426,house
4,291,290,279,1.0392857142857144,635.4344924963098,25796.500000000007,0.8028401423716597,tree
23,821,314,222,1.4125560538116593,693.1289958204313,31603.50000000002,0.8266409431430467,bicycle
12,501,394,233,1.688034188034188,765.2487941742884,33852.49999999999,0.7264325618483387,guitar
9,352,212,244,1.1502347417840375,416.8698537870687,6154.5000000000655,0.44504267782472884,pencil
3,132,281,259,1.0846153846153845,562.4477514010492,23882.999999999985,0.9487119542425444,clock
11,805,362,283,1.278169014084507,814.5860908087299,43034.99999999998,0.8150001543629648,car
7,414,290,256,1.132295719844358,626.3870865941905,24337.500000000036,0.7794714932303628,fish
8,778,329,366,1.112121212121212,1041.2005279671541,67176.99999999994,0.7786848225047742,house
12,711,302,381,1.2607260726072607,800.6874280919749,43615.50000000004,0.8549184712109608,tree
8,719,297,339,1.1409395973154361,727.7060235421644,35346.999999999985,0.8387846696988436,bicycle
6,758,321,347,1.0807453416149069,802.4039136298853,35935.50000000003,0.7013704744734224,guitar
7,416,272,297,1.0915750915750915,530.9704140795288,10999.000000000022,0.49025543924678333,pencil
27,1179,379,361,1.0497237569060773,1084.2327242861438,86760.99999999991,0.9274476198755068,clock
6,482,350,256,1.3657587548638133,745.6569986039809,38345.00000000006,0.8666433507513781,car
7,211,292,226,1.2907488986784141,530.9323323061896,17315.999999999996,0.7719320879461297,fish
21,501,391,412,1.0535714285714286,1008.1201942460956,70986.0,0.8777239318195839,house
4,171,335,352,1.0505952380952381,820.6555386331327,47310.50000000002,0.8827659883632092,tree
22,439,365,252,1.4466403162055337,768.5050294196382,38754.99999999992,0.8246016076039836,bicycle
11,541,357,314,1.1365079365079365,893.6062170704356,37545.49999999979,0.590847487440451,guitar
7,144,271,369,1.3602941176470589,771.5452293168261,14084.00000000015,0.29731245288458485,pencil
14,128,343,281,1.2198581560283688,694.5423745497228,37578.99999999997,0.978943412036782,clock
7,370,318,304,1.0459016393442624,701.4930264452848,28443.499999999996,0.7263504059815883,car
5,505,341,244,1.3959183673469389,671.7787619791166,22618.500000000102,0.6298267832015785,fish
20,438,354,324,1.0923076923076922,1009.636093352994,71275.99999999999,0.8786652434435426,house
8,249,322,338,1.0495356037151702,935.0978176636631,61912.999999999935,0.889769726920339,tree
8,310,336,348,1.0356083086053411,734.3085676845574,32070.499999999916,0.7474091392106339,bicycle
12,790,318,312,1.0191693290734825,808.4522539776701,37430.99999999999,0.7196685786600386,guitar
10,488,255,354,1.38671875,668.8838344670967,13638.500000000035,0.3830672922928217,pencil
7,221,356,334,1.0656716417910448,813.9652587774183,51904.000000000065,0.9844619935530204,clock
30,2110,348,311,1.1185897435897436,788.1958539514653,37078.500000000044,0.7500042570193892,car
27,1247,340,241,1.4090909090909092,731.9500545178636,32087.499999999978,0.7526322968440946,fish
30,1412,330,355,1.0755287009063443,765.715667796447,41826.500000000015,0.8964505162727833,house
17,1249,368,343,1.072674418604651,1183.0271082529948,97122.00000000001,0.8720433779318038,tree
21,2067,275,339,1.2318840579710144,644.2786044516922,28395.500000000182,0.859630796366927,bicycle
29,1400,314,285,1.1013986013986015,749.0499607396137,30058.000000000844,0.6732066122225369,guitar
60,2165,242,360,1.48559670781893,709.9444344171351,25853.99999999997,0.6445979064954067,pencil
23,4076,392,394,1.005089058524173,1209.537854778308,115540.00000000006,0.9924377998473994,clock
8,425,300,212,1.4131455399061033,383.580041524244,8029.0,0.685739739745447,car
5,307,247,255,1.032258064516129,354.78597482884635,5677.5,0.5668055843654375,fish
19,1095,339,279,1.2142857142857142,680.7977702203607,31033.99999999998,0.8414171709614069,house
10,647,308,315,1.022653721682848,874.8936910324538,51118.5,0.8392230352990049,tree
26,1215,316,258,1.223938223938224,701.4124105360733,33912.50000000001,0.8662091740943167,bicycle
19,776,234,297,1.2680851063829788,534.6575489135886,14376.500000000007,0.6319920665125497,guitar
4,279,226,248,1.0969162995594715,318.1362282421716,3638.9999999999864,0.4518202212305742,pencil
9,274,224,235,1.048888888888889,299.8015754673662,6471.0,0.9047184402764774,clock
11,776,298,229,1.3,564.7306456269043,17824.000000000044,0.7023156174821074,car
15,828,315,238,1.3221757322175731,679.036746261791,29650.500000000007,0.8080818113296087,fish
19,978,277,277,1.0,665.4944586331004,30105.999999999956,0.8542284552489708,house
2,964,362,309,1.1709677419354838,961.8349916791567,63889.50000000006,0.8678370913781371,tree
25,874,286,246,1.1619433198380567,700.5907526123377,33758.50000000002,0.8642993852787677,bicycle
14,676,253,317,1.2519685039370079,752.8458207605057,27328.99999999997,0.6059286908726577,guitar
8,572,361,346,1.043227665706052,927.0760437253274,18612.499999999996,0.2721346592085286,pencil
20,869,323,294,1.0983050847457627,812.5485259649749,50775.00000000001,0.966409482217735,clock
6,450,319,276,1.1552346570397112,670.8131617426633,28488.49999999999,0.7955661507912662,car
2,286,263,245,1.0731707317073171,498.29847587190164,14335.000000000015,0.7254850103748441,fish
11,612,280,372,1.3274021352313168,647.6265764187907,26548.000000000113,0.7954123835774068,house
3,289,290,387,1.3333333333333333,984.112910604327,61312.500000001026,0.7955528392182654,tree
9,479,392,356,1.1008403361344539,772.4416231671214,40377.49999999999,0.8503896274239577,bicycle
15,497,270,358,1.3247232472324724,814.4709353190415,32263.000000000015,0.6111719729778995,guitar
7,144,200,385,1.9203980099502487,616.083424707118,12907.999999999918,0.4273559664224634,pencil
9,365,300,264,1.1358490566037736,462.99748359340833,16109.99999999999,0.9443829620208377,clock
8,995,330,289,1.1413793103448275,891.1155152249879,55062.50000000004,0.8713603202906052,car
4,439,291,238,1.2217573221757323,524.6476740158037,17503.499999999993,0.7990965567658086,fish
1,459,228,301,1.3187772925764192,666.8583952783641,25918.00000000002,0.7323928629851671,house
1,580,316,331,1.0473186119873816,745.9181464620249,37052.000000000015,0.8368337246649358,tree
11,503,315,339,1.0759493670886076,805.2753654511162,43748.0,0.8477723349303665,bicycle
11,1097,400,366,1.0926430517711172,1022.3813421966232,57320.49999999992,0.6891186497709023,guitar
13,730,228,341,1.4934497816593886,684.0593098785987,22852.50000000004,0.6136999187828517,pencil
17,513,348,310,1.1221864951768488,827.2853772051795,53389.50000000001,0.9802910142691472,clock
12,2071,383,298,1.2842809364548495,885.9882945948154,44055.50000000003,0.7052677582466458,car
19,1033,380,264,1.4377358490566037,816.1381894508115,28100.00000000009,0.5301378146502578,fish
45,2029,373,317,1.1761006289308176,1071.7465290091416,78106.99999999997,0.8545070498099474,house
7,1544,347,358,1.0316091954022988,981.3170880609144,70253.99999999999,0.9167738088209697,tree
30,1846,291,286,1.0174216027874565,637.090962542993,24118.499999999996,0.7467191160082226,bicycle
42,2001,240,325,1.3526970954356847,747.0540712743746,26590.500000000004,0.5987317570721413,guitar
